system,variant,qa_id,split,question_type,difficulty,gold_citation,gold_parent_id,rouge_l,content_above_floor,has_citation,legacy_citation_match,legacy_correct,parent_citation_correct,exact_citation_correct,gold_citation_ambiguous,gold_citation_resolvable,predicted_citations,missing_exact_units,retrieval_parent_hit
rag,3,QA_0150,development,definition,medium,Article 4(6)(e),GM_EU_376_2014_SEC_2_2,0.4198,1,1,1.0,1,1,1,1,1,Article 4(6)(e) [376/2014],,1
rag,3,QA_0185,test,scope,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_3_5,0.2593,1,1,1.0,1,,,0,0,,,1
rag,3,QA_0147,development,definition,easy,Article 4(6)(d),GM_EU_376_2014_SEC_2_2,0.2078,1,1,1.0,1,1,1,1,1,Article 4(6)(d) [376/2014]; Article 4(6)(b) [376/2014],,1
rag,3,QA_0265,development,obligation,hard,Article 13(2),EU_376_2014_ART_13,0.5455,1,1,1.0,1,1,1,0,1,Article 13(2) [376/2014],,1
rag,3,QA_0180,test,exception,medium,Article 2(8),GM_EU_376_2014_SEC_3_3,0.7407,1,1,0.0,0,0,0,1,1,,Article 2(8) [376/2014],1
rag,3,QA_0017,test,obligation,easy,Article 5(1),EU_376_2014_ART_5,0.9091,1,1,1.0,1,1,1,1,1,Article 5(1) [376/2014],,1
rag,3,QA_0011,development,definition,easy,Article 3(1),EU_376_2014_ART_3,0.0,0,0,0.0,0,0,0,1,1,,Article 3(1) [376/2014],0
rag,3,QA_0169,test,responsibility,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_2_11,0.7647,1,1,1.0,1,,,0,0,,,1
rag,3,QA_0058,development,obligation,easy,Article 18(4),EU_376_2014_ART_18,0.5556,1,1,1.0,1,1,1,0,1,Article 18(4) [376/2014],,1
rag,3,QA_0197,development,scope,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_3_11,0.6133,1,1,1.0,1,,,0,0,,,1
rag,3,QA_0074,test,scope,medium,ANNEX II (b),EU_376_2014_ANNEX_II,0.303,1,1,0.0,0,1,1,1,1,Article 11(4) [376/2014]; Annex II [376/2014],,1
rag,3,QA_0020,development,obligation,easy,Article 6(1),EU_376_2014_ART_6,0.5532,1,1,1.0,1,1,1,1,1,Article 6(1) [376/2014],,1
rag,3,QA_0218,test,obligation,medium,Article 7,GM_EU_376_2014_SEC_4_5,0.2182,1,1,0.0,0,0,0,0,1,,Article 7 [376/2014],0
rag,3,QA_0059,test,responsibility,easy,Article 19(1),EU_376_2014_ART_19,0.5957,1,1,0.5,1,1,0,0,1,Article 65 [376/2014]; Article 19 [376/2014],Article 19(1) [376/2014],1
rag,3,QA_0221,test,responsibility,medium,Article 13(8),GM_EU_376_2014_SEC_4_6,0.9375,1,1,1.0,1,1,1,0,1,Article 13(8) [376/2014],,1
rag,3,QA_0025,test,responsibility,medium,Article 7(8),EU_376_2014_ART_7,0.3421,1,1,0.0,0,0,0,0,1,Article 14(3) [376/2014],Article 7(8) [376/2014],0
rag,3,QA_0097,test,timeline,easy,Article 4,EU_2020_2034_ART_4,0.6316,1,1,1.0,1,1,1,1,1,Article 4 [2020/2034],,1
rag,3,QA_0294,development,scope,hard,GM 2.2; Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.2258,1,1,0.5,1,0,0,1,1,Article 4(6)(b) [376/2014],GM 2.2 [376/2014],1
rag,3,QA_0116,test,responsibility,medium,GM to Reg. (EU) No 376/2014 [04],GM_EU_376_2014_SEC_1_3,0.4944,1,1,0.0,0,,,0,0,,,1
rag,3,QA_0162,test,scope,medium,Article 4(6),GM_EU_376_2014_SEC_2_8,0.5333,1,1,1.0,1,1,1,1,1,Article 4(6) [376/2014],,1
rag,3,QA_0213,test,obligation,medium,GM 4.2,GM_EU_376_2014_SEC_4_2,0.2238,1,1,0.0,0,0,0,0,1,,GM 4.2 [376/2014],1
rag,3,QA_0093,development,definition,medium,Article 3(2),EU_2020_2034_ART_3,0.6765,1,1,1.0,1,1,1,1,1,Article 3(2) [376/2014],,1
rag,3,QA_0041,development,obligation,medium,"Article 13, paragraph 1",EU_376_2014_ART_13,0.4773,1,1,0.5,1,1,0,0,1,Article 13 [376/2014],Article 13(1) [376/2014],1
rag,3,QA_0094,development,definition,medium,Article 3(3),EU_2020_2034_ART_3,0.5152,1,1,1.0,1,1,1,1,1,Article 3(3) [376/2014],,1
rag,3,QA_0090,test,definition,easy,Article 2(1),EU_2020_2034_ART_2,0.0556,0,0,0.0,0,0,0,1,1,,Article 2(1) [376/2014],0
rag,3,QA_0053,test,obligation,medium,Article 17,EU_376_2014_ART_17,0.8409,1,1,1.0,1,1,1,0,1,Article 17 [376/2014],,1
rag,3,QA_0171,test,obligation,medium,"Article 16(1), (2) and (3)",GM_EU_376_2014_SEC_2_12,0.2157,1,1,0.5,1,1,0,0,1,Article 16(3) [376/2014]; Article 16(4) [376/2014],Article 16(1) [376/2014]; Article 16(2) [376/2014],1
rag,3,QA_0068,test,timeline,easy,Article 24(1),EU_376_2014_ART_24,0.0714,0,0,0.0,0,0,0,0,1,,Article 24(1) [376/2014],0
rag,3,QA_0179,test,scope,medium,"GM to Reg. (EU) No 376/2014, Section ii",GM_EU_376_2014_SEC_3_2,0.2018,1,1,0.0,0,,,0,0,,,0
rag,3,QA_0273,development,obligation,hard,Article 15(1) and Article 15(4),EU_376_2014_ART_15,0.2875,1,1,0.5,1,1,0,0,1,Article 15(1) [376/2014],Article 15(4) [376/2014],1
rag,3,QA_0165,test,exception,medium,Article 4(7),GM_EU_376_2014_SEC_2_9,0.5,1,1,0.0,0,0,0,1,1,,Article 4(7) [376/2014],1
rag,3,QA_0018,test,scope,medium,Article 5(4),EU_376_2014_ART_5,0.4127,1,1,0.5,1,1,0,1,1,Article 5(1) [376/2014],Article 5(4) [376/2014],1
rag,3,QA_0155,test,definition,medium,"GM to Reg. (EU) No 376/2014, paragraph 1",GM_EU_376_2014_SEC_2_4,0.7447,1,1,0.0,0,,,0,0,,,1
rag,3,QA_0237,test,responsibility,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_5_6,0.85,1,1,1.0,1,,,0,0,,,1
rag,3,QA_0043,development,obligation,medium,"Article 13, paragraphs 4 and 5",EU_376_2014_ART_13,0.3421,1,1,0.5,1,1,0,0,1,Article 13(2) [376/2014],Article 13(4) [376/2014]; Article 13(5) [376/2014],1
rag,3,QA_0136,development,exception,medium,Article 4(6),GM_EU_376_2014_SEC_2_2,0.6486,1,1,1.0,1,1,0,1,1,Article 4(6)(a) [376/2014],Article 4(6) [376/2014],1
rag,3,QA_0186,test,obligation,medium,Recital 4,GM_EU_376_2014_SEC_3_6,0.202,1,1,0.0,0,0,0,1,1,,Recital 4 [376/2014],1
rag,3,QA_0062,test,scope,medium,"Articles 20(1)-(2), 10 and 11",EU_376_2014_ART_20,0.4,1,1,0.0,0,0,0,0,1,Article 20 [376/2014],Article 20(1) [376/2014]; Article 20(2) [376/2014]; Article 10 [376/2014]; Article 11 [376/2014],1
rag,3,QA_0234,development,obligation,easy,"Regulation 2015/1018, Annex V",GM_EU_376_2014_SEC_5_3,0.5833,1,1,0.0,0,1,1,0,1,Annex V [2015/1018],,1
rag,3,QA_0118,test,exception,medium,GM to Reg. (EU) No 376/2014 and its IRs [05],GM_EU_376_2014_SEC_1_4,0.7179,1,1,1.0,1,,,0,0,,,1
rag,3,QA_0240,test,obligation,medium,"Article 16(1), (2) and (3) and Recital 35",GM_EU_376_2014_SEC_5_8,0.5981,1,1,0.0,0,0,0,1,1,Article 15(1) [376/2014],Article 16(1) [376/2014]; Article 16(2) [376/2014]; Article 16(3) [376/2014]; Recital 35 [376/2014],1
rag,3,QA_0069,test,obligation,medium,Article 24(2),EU_376_2014_ART_24,0.44,1,1,1.0,1,1,1,0,1,Article 24(2) [376/2014],,1
rag,3,QA_0163,test,obligation,medium,"GM 2.8, guidance related to Article 4(6)",GM_EU_376_2014_SEC_2_8,0.5902,1,1,0.0,0,0,0,1,1,,Article 4(6) [376/2014]; GM 2.8 [376/2014],1
rag,3,QA_0263,test,cross_reference,hard,Article 7(4) and 7(8),EU_376_2014_ART_7,0.0392,0,0,0.0,0,0,0,0,1,,Article 7(4) [376/2014]; Article 7(8) [376/2014],0
rag,3,QA_0272,development,exception,hard,Article 15(2),EU_376_2014_ART_15,0.0417,0,0,0.0,0,0,0,0,1,,Article 15(2) [376/2014],0
rag,3,QA_0056,development,timeline,medium,Article 18(2),EU_376_2014_ART_18,0.8276,1,1,1.0,1,1,1,0,1,Article 18(2) [376/2014],,1
rag,3,QA_0175,test,definition,easy,Article 16(12),GM_EU_376_2014_SEC_2_14,0.2857,1,1,1.0,1,1,1,0,1,Article 16(12) [376/2014],,1
rag,3,QA_0083,test,obligation,medium,"Annex II, item 3.14",EU_2015_1018_ANNEX_II,0.0909,0,0,0.0,0,0,0,1,1,,Annex II [376/2014],1
rag,3,QA_0196,development,obligation,easy,Article 7(4),GM_EU_376_2014_SEC_3_11,0.5641,1,1,1.0,1,1,1,0,1,Article 7(4) [376/2014],,1
rag,3,QA_0198,test,obligation,medium,Article 7(1),GM_EU_376_2014_SEC_3_12,0.1429,0,1,0.0,0,0,0,0,1,Annex I [376/2014],Article 7(1) [376/2014],1
rag,3,QA_0014,development,scope,medium,Article 4(1),EU_376_2014_ART_4,0.3146,1,1,1.0,1,1,1,1,1,Article 4 [376/2014]; Article 4(1) [376/2014],,1
rag,3,QA_0248,development,exception,hard,Article 4(6)(a),EU_376_2014_ART_4,0.5128,1,1,1.0,1,1,1,1,1,Article 4(6)(a) [376/2014],,1
rag,3,QA_0008,development,definition,easy,Article 2(1),EU_376_2014_ART_2,0.0,0,0,0.0,0,0,0,1,1,,Article 2(1) [376/2014],0
rag,3,QA_0080,test,obligation,medium,"Annex I, Remark",EU_2015_1018_ANNEX_I,0.1795,1,1,0.0,0,0,0,1,1,Article 4(1) [376/2014],Annex I [376/2014],0
rag,3,QA_0102,test,responsibility,medium,Article 3(1),EU_2021_2082_ART_3,0.4842,1,1,0.5,1,1,0,1,1,Article 3 [376/2014],Article 3(1) [376/2014],1
rag,3,QA_0278,development,cross_reference,hard,Article 16(11)-(12),EU_376_2014_ART_16,0.2476,1,1,0.5,1,1,1,0,1,Article 16(11) [376/2014]; Article 16(12) [376/2014],,1
rag,3,QA_0289,development,scope,hard,Article 4(6)(a) of Regulation (EU) No 376/2014 and GM 2.2,GM_EU_376_2014_SEC_2_2,0.4308,1,1,0.5,1,0,0,0,1,Article 4(6)(a) [376/2014],GM 2.2 [376/2014],1
rag,5,QA_0057,development,exception,medium,Article 18(2),EU_376_2014_ART_18,0.5333,1,1,1.0,1,1,1,0,1,Article 18(2) [376/2014],,1
rag,5,QA_0012,development,scope,medium,Article 3(2),EU_376_2014_ART_3,0.7097,1,1,1.0,1,1,1,1,1,Article 3(2) [376/2014],,1
rag,5,QA_0140,development,scope,medium,Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.4854,1,1,1.0,1,1,1,1,1,Article 4(6)(b) [376/2014],,1
rag,5,QA_0125,test,obligation,medium,Article 3(2),GM_EU_376_2014_SEC_1_6,0.4176,1,1,0.0,0,0,0,1,1,,Article 3(2) [376/2014],1
rag,5,QA_0114,test,scope,medium,Paragraph 3,GM_EU_376_2014_SEC_1_2,0.4,1,1,0.0,0,,,0,0,Article 23 [376/2014],,1
rag,5,QA_0071,test,obligation,medium,"Annex I, Section 1",EU_376_2014_ANNEX_I,0.2689,1,1,0.0,0,1,1,1,1,Article 7(1) [376/2014]; Article 7(3) [376/2014]; Annex I [376/2014],,1
rag,5,QA_0052,development,exception,medium,Article 16(6),EU_376_2014_ART_16,0.0513,0,0,0.0,0,0,0,0,1,,Article 16(6) [376/2014],0
rag,5,QA_0279,development,scope,hard,Article 16(6) and Article 16(10),EU_376_2014_ART_16,0.0426,0,0,0.0,0,0,0,0,1,,Article 16(6) [376/2014]; Article 16(10) [376/2014],0
rag,5,QA_0044,test,obligation,easy,Article 14(1),EU_376_2014_ART_14,0.8197,1,1,1.0,1,1,1,0,1,Article 14(1) [376/2014],,1
rag,5,QA_0216,test,timeline,easy,Article 9(1),GM_EU_376_2014_SEC_4_4,0.5574,1,1,1.0,1,1,1,0,1,Article 9(1) [376/2014],,1
rag,5,QA_0016,development,obligation,medium,Article 4(4),EU_376_2014_ART_4,0.2804,1,1,0.5,1,1,0,1,1,Article 4(6) [376/2014],Article 4(4) [376/2014],0
rag,5,QA_0015,development,responsibility,medium,Article 4(2) and Article 4(3),EU_376_2014_ART_4,0.3836,1,1,0.0,0,0,0,1,1,Article 5(2) [376/2014],Article 4(2) [376/2014]; Article 4(3) [376/2014],0
rag,5,QA_0047,development,obligation,easy,Article 15(1),EU_376_2014_ART_15,0.3158,1,1,1.0,1,1,1,0,1,Article 15(1) [376/2014]; Article 16(3) [376/2014],,1
rag,5,QA_0111,test,definition,medium,Recital 5,GM_EU_376_2014_SEC_1_1,0.2703,1,1,0.0,0,0,0,1,1,,Recital 5 [376/2014],0
rag,5,QA_0119,test,scope,medium,GM to Reg. (EU) No 376/2014 and its IRs [06],GM_EU_376_2014_SEC_1_5,0.4235,1,1,1.0,1,,,0,0,,,1
rag,5,QA_0258,development,scope,hard,Article 6(6)-(7),EU_376_2014_ART_6,0.1935,1,1,0.5,1,1,0,1,1,Article 4 [376/2014]; Article 5 [376/2014]; Article 6(1) [376/2014],Article 6(6) [376/2014]; Article 6(7) [376/2014],1
rag,5,QA_0013,development,exception,medium,Article 3(2),EU_376_2014_ART_3,0.6095,1,1,1.0,1,1,1,1,1,Article 3(2) [376/2014],,1
rag,5,QA_0101,test,definition,medium,Article 2,EU_2021_2082_ART_2,0.6,1,1,1.0,1,1,0,1,1,Article 2(6) [376/2014],Article 2 [376/2014],1
rag,5,QA_0292,development,exception,hard,GM 2.2; Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.2062,1,1,0.5,1,0,0,1,1,Article 4(6)(b) [376/2014],GM 2.2 [376/2014],1
rag,5,QA_0214,test,timeline,easy,"Article 9(1), Article 13(9)",GM_EU_376_2014_SEC_4_3,0.1667,1,1,0.5,1,1,0,0,1,Article 13(4) [376/2014]; Article 13(5) [376/2014]; Article 9(1) [376/2014],Article 13(9) [376/2014],1
rag,5,QA_0112,test,obligation,medium,Recital 5,GM_EU_376_2014_SEC_1_1,0.5333,1,1,1.0,1,1,1,1,1,Recital 5 [376/2014],,1
rag,5,QA_0229,test,obligation,medium,Article 16(11),GM_EU_376_2014_SEC_4_9,0.5714,1,1,1.0,1,1,1,0,1,Article 16(11) [376/2014],,1
rag,5,QA_0142,development,definition,hard,Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.1895,1,1,1.0,1,1,1,1,1,Article 4(6)(b) [376/2014],,1
rag,5,QA_0081,test,scope,medium,"Annex I, Section 1.3, items (1)–(12)",EU_2015_1018_ANNEX_I,0.5694,1,1,0.0,0,1,1,1,1,Annex I [376/2014],,1
rag,5,QA_0290,development,obligation,hard,GM 2.2; Article 4(6)(a),GM_EU_376_2014_SEC_2_2,0.3855,1,1,0.5,1,0,0,1,1,Article 4(6)(a) [376/2014],GM 2.2 [376/2014],1
rag,5,QA_0174,test,obligation,medium,Article 16(12),GM_EU_376_2014_SEC_2_14,0.5915,1,1,1.0,1,1,1,0,1,Article 16(12) [376/2014],,1
rag,5,QA_0277,development,obligation,hard,Article 16(3),EU_376_2014_ART_16,0.5526,1,1,1.0,1,1,1,0,1,Article 16(3) [376/2014],,1
rag,5,QA_0079,test,obligation,medium,Article 2,EU_2015_1018_ART_2,0.3099,1,1,0.0,0,0,0,1,1,,Article 2 [376/2014],1
rag,5,QA_0110,test,obligation,easy,Article 5(2),EU_2021_2082_ART_5,0.2,1,1,0.0,0,0,0,1,1,Article 9(2) [376/2014],Article 5(2) [376/2014],0
rag,5,QA_0172,test,obligation,medium,Article 16,GM_EU_376_2014_SEC_2_13,0.5405,1,1,0.0,0,0,0,0,1,,Article 16 [376/2014],1
rag,5,QA_0293,development,obligation,hard,GM 2.2; Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.3146,1,1,0.5,1,0,0,1,1,Article 4(6)(b) [376/2014],GM 2.2 [376/2014],1
rag,5,QA_0287,test,obligation,hard,Article 5(1)-(2),EU_2021_2082_ART_5,0.6061,1,1,0.5,1,1,0,1,1,Article 5(1) [376/2014]; Article 3(2) [376/2014],Article 5(2) [376/2014],1
rag,5,QA_0194,test,obligation,easy,Article 7(4),GM_EU_376_2014_SEC_3_10,0.338,1,1,0.5,1,1,0,0,1,Article 7 [376/2014],Article 7(4) [376/2014],0
rag,5,QA_0049,development,responsibility,medium,Article 15(4),EU_376_2014_ART_15,0.2174,1,1,0.0,0,0,0,0,1,Article 14(1) [376/2014],Article 15(4) [376/2014],1
rag,5,QA_0183,test,timeline,medium,GM 3.4,GM_EU_376_2014_SEC_3_4,0.28,1,1,0.0,0,0,0,0,1,,GM 3.4 [376/2014],1
rag,5,QA_0176,test,obligation,easy,GM 3.1,GM_EU_376_2014_SEC_3_1,0.2247,1,1,0.0,0,0,0,0,1,,GM 3.1 [376/2014],0
rag,5,QA_0135,development,obligation,medium,Article 4(6),GM_EU_376_2014_SEC_2_2,0.1667,1,1,0.0,0,0,0,1,1,,Article 4(6) [376/2014],1
rag,5,QA_0022,development,responsibility,medium,Article 6(3),EU_376_2014_ART_6,0.6889,1,1,1.0,1,1,1,1,1,Article 4 [376/2014]; Article 5 [376/2014]; Article 6(3) [376/2014],,1
rag,5,QA_0235,development,responsibility,medium,Article 4(5),GM_EU_376_2014_SEC_5_3,0.2752,1,1,1.0,1,1,1,1,1,Article 4(5) [376/2014],,0
rag,5,QA_0193,test,obligation,medium,GM 3.9,GM_EU_376_2014_SEC_3_9,0.3871,1,1,0.0,0,0,0,0,1,,GM 3.9 [376/2014],1
rag,5,QA_0040,test,timeline,medium,Article 12(1),EU_376_2014_ART_12,0.5312,1,1,1.0,1,1,1,0,1,Article 12(1) [376/2014],,1
rag,5,QA_0150,development,definition,medium,Article 4(6)(e),GM_EU_376_2014_SEC_2_2,0.4471,1,1,1.0,1,1,1,1,1,Article 4(6)(e) [376/2014],,1
rag,5,QA_0185,test,scope,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_3_5,0.2593,1,1,1.0,1,,,0,0,,,1
rag,5,QA_0147,development,definition,easy,Article 4(6)(d),GM_EU_376_2014_SEC_2_2,0.2299,1,1,1.0,1,1,1,1,1,Article 4(6)(c) [376/2014]; Article 4(6)(d) [376/2014],,1
rag,5,QA_0265,development,obligation,hard,Article 13(2),EU_376_2014_ART_13,0.5455,1,1,1.0,1,1,1,0,1,Article 13(2) [376/2014],,1
rag,5,QA_0180,test,exception,medium,Article 2(8),GM_EU_376_2014_SEC_3_3,0.7407,1,1,0.0,0,0,0,1,1,,Article 2(8) [376/2014],1
rag,5,QA_0017,test,obligation,easy,Article 5(1),EU_376_2014_ART_5,0.9091,1,1,1.0,1,1,1,1,1,Article 5(1) [376/2014],,1
rag,5,QA_0011,development,definition,easy,Article 3(1),EU_376_2014_ART_3,0.0,0,0,0.0,0,0,0,1,1,,Article 3(1) [376/2014],0
rag,5,QA_0169,test,responsibility,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_2_11,0.7647,1,1,1.0,1,,,0,0,,,1
rag,5,QA_0058,development,obligation,easy,Article 18(4),EU_376_2014_ART_18,0.5556,1,1,1.0,1,1,1,0,1,Article 18(4) [376/2014],,1
rag,5,QA_0197,development,scope,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_3_11,0.6316,1,1,1.0,1,,,0,0,,,1
rag,5,QA_0074,test,scope,medium,ANNEX II (b),EU_376_2014_ANNEX_II,0.303,1,1,0.0,0,1,1,1,1,Article 11(4) [376/2014]; Annex II [376/2014],,1
rag,5,QA_0020,development,obligation,easy,Article 6(1),EU_376_2014_ART_6,0.5532,1,1,1.0,1,1,1,1,1,Article 6(1) [376/2014],,1
rag,5,QA_0218,test,obligation,medium,Article 7,GM_EU_376_2014_SEC_4_5,0.1524,1,1,0.0,0,0,0,0,1,,Article 7 [376/2014],0
rag,5,QA_0059,test,responsibility,easy,Article 19(1),EU_376_2014_ART_19,0.5957,1,1,0.5,1,1,0,0,1,Article 65 [376/2014]; Article 19 [376/2014],Article 19(1) [376/2014],1
rag,5,QA_0221,test,responsibility,medium,Article 13(8),GM_EU_376_2014_SEC_4_6,0.9375,1,1,1.0,1,1,1,0,1,Article 13(8) [376/2014],,1
rag,5,QA_0025,test,responsibility,medium,Article 7(8),EU_376_2014_ART_7,0.2899,1,1,0.0,0,0,0,0,1,Article 14(3) [376/2014],Article 7(8) [376/2014],1
rag,5,QA_0097,test,timeline,easy,Article 4,EU_2020_2034_ART_4,0.4444,1,1,1.0,1,1,1,1,1,Article 4 [2020/2034],,1
rag,5,QA_0294,development,scope,hard,GM 2.2; Article 4(6)(b),GM_EU_376_2014_SEC_2_2,0.3077,1,1,0.5,1,0,0,1,1,Article 4(6)(b) [376/2014],GM 2.2 [376/2014],1
rag,5,QA_0116,test,responsibility,medium,GM to Reg. (EU) No 376/2014 [04],GM_EU_376_2014_SEC_1_3,0.5055,1,1,0.0,0,,,0,0,,,1
rag,5,QA_0162,test,scope,medium,Article 4(6),GM_EU_376_2014_SEC_2_8,0.5641,1,1,1.0,1,1,1,1,1,Article 4(6) [376/2014],,1
rag,5,QA_0213,test,obligation,medium,GM 4.2,GM_EU_376_2014_SEC_4_2,0.25,1,1,0.0,0,0,0,0,1,,GM 4.2 [376/2014],1
rag,5,QA_0093,development,definition,medium,Article 3(2),EU_2020_2034_ART_3,0.6765,1,1,1.0,1,1,1,1,1,Article 3(2) [376/2014],,1
rag,5,QA_0041,development,obligation,medium,"Article 13, paragraph 1",EU_376_2014_ART_13,0.4783,1,1,0.5,1,1,0,0,1,Article 13 [376/2014],Article 13(1) [376/2014],1
rag,5,QA_0094,development,definition,medium,Article 3(3),EU_2020_2034_ART_3,0.5152,1,1,1.0,1,1,1,1,1,Article 3(3) [376/2014],,1
rag,5,QA_0090,test,definition,easy,Article 2(1),EU_2020_2034_ART_2,0.8657,1,1,1.0,1,1,1,1,1,Article 2(1) [376/2014],,1
rag,5,QA_0053,test,obligation,medium,Article 17,EU_376_2014_ART_17,0.8315,1,1,1.0,1,1,1,0,1,Article 17 [376/2014],,1
rag,5,QA_0171,test,obligation,medium,"Article 16(1), (2) and (3)",GM_EU_376_2014_SEC_2_12,0.2131,1,1,0.5,1,1,0,0,1,Article 16(3) [376/2014],Article 16(1) [376/2014]; Article 16(2) [376/2014],1
rag,5,QA_0068,test,timeline,easy,Article 24(1),EU_376_2014_ART_24,0.5797,1,1,0.5,1,1,0,0,1,Article 4(5) [376/2014]; Article 24 [376/2014],Article 24(1) [376/2014],1
rag,5,QA_0179,test,scope,medium,"GM to Reg. (EU) No 376/2014, Section ii",GM_EU_376_2014_SEC_3_2,0.48,1,1,0.0,0,,,0,0,,,1
rag,5,QA_0273,development,obligation,hard,Article 15(1) and Article 15(4),EU_376_2014_ART_15,0.2692,1,1,0.5,1,1,0,0,1,Article 15(1) [376/2014],Article 15(4) [376/2014],1
rag,5,QA_0165,test,exception,medium,Article 4(7),GM_EU_376_2014_SEC_2_9,0.5,1,1,0.0,0,0,0,1,1,,Article 4(7) [376/2014],1
rag,5,QA_0018,test,scope,medium,Article 5(4),EU_376_2014_ART_5,0.4127,1,1,0.5,1,1,0,1,1,Article 5(1) [376/2014],Article 5(4) [376/2014],1
rag,5,QA_0155,test,definition,medium,"GM to Reg. (EU) No 376/2014, paragraph 1",GM_EU_376_2014_SEC_2_4,0.7447,1,1,0.0,0,,,0,0,,,1
rag,5,QA_0237,test,responsibility,medium,GM to Reg. (EU) No 376/2014,GM_EU_376_2014_SEC_5_6,0.85,1,1,1.0,1,,,0,0,,,1
rag,5,QA_0043,development,obligation,medium,"Article 13, paragraphs 4 and 5",EU_376_2014_ART_13,0.3421,1,1,0.5,1,1,0,0,1,Article 13(2) [376/2014],Article 13(4) [376/2014]; Article 13(5) [376/2014],1
rag,5,QA_0136,development,exception,medium,Article 4(6),GM_EU_376_2014_SEC_2_2,0.6486,1,1,1.0,1,1,0,1,1,Article 4(6)(a) [376/2014],Article 4(6) [376/2014],1
rag,5,QA_0186,test,obligation,medium,Recital 4,GM_EU_376_2014_SEC_3_6,0.1553,1,1,0.0,0,0,0,1,1,,Recital 4 [376/2014],1
rag,5,QA_0062,test,scope,medium,"Articles 20(1)-(2), 10 and 11",EU_376_2014_ART_20,0.42,1,1,0.0,0,0,0,0,1,Article 20 [376/2014],Article 20(1) [376/2014]; Article 20(2) [376/2014]; Article 10 [376/2014]; Article 11 [376/2014],1
rag,5,QA_0234,development,obligation,easy,"Regulation 2015/1018, Annex V",GM_EU_376_2014_SEC_5_3,0.5833,1,1,0.0,0,1,1,0,1,Annex V [2015/1018],,1
rag,5,QA_0118,test,exception,medium,GM to Reg. (EU) No 376/2014 and its IRs [05],GM_EU_376_2014_SEC_1_4,0.5773,1,1,1.0,1,,,0,0,,,1
rag,5,QA_0240,test,obligation,medium,"Article 16(1), (2) and (3) and Recital 35",GM_EU_376_2014_SEC_5_8,0.701,1,1,0.0,0,0,0,1,1,Article 15(1) [376/2014],Article 16(1) [376/2014]; Article 16(2) [376/2014]; Article 16(3) [376/2014]; Recital 35 [376/2014],1
rag,5,QA_0069,test,obligation,medium,Article 24(2),EU_376_2014_ART_24,0.44,1,1,1.0,1,1,1,0,1,Article 24(2) [376/2014],,1
rag,5,QA_0163,test,obligation,medium,"GM 2.8, guidance related to Article 4(6)",GM_EU_376_2014_SEC_2_8,0.5079,1,1,0.0,0,0,0,1,1,,Article 4(6) [376/2014]; GM 2.8 [376/2014],1
rag,5,QA_0263,test,cross_reference,hard,Article 7(4) and 7(8),EU_376_2014_ART_7,0.2524,1,1,0.5,1,1,0,0,1,Article 7(4) [376/2014],Article 7(8) [376/2014],0
rag,5,QA_0272,development,exception,hard,Article 15(2),EU_376_2014_ART_15,0.0417,0,0,0.0,0,0,0,0,1,,Article 15(2) [376/2014],0
rag,5,QA_0056,development,timeline,medium,Article 18(2),EU_376_2014_ART_18,0.8276,1,1,1.0,1,1,1,0,1,Article 18(2) [376/2014],,1
rag,5,QA_0175,test,definition,easy,Article 16(12),GM_EU_376_2014_SEC_2_14,0.2667,1,1,1.0,1,1,1,0,1,Article 16(12) [376/2014],,1
rag,5,QA_0083,test,obligation,medium,"Annex II, item 3.14",EU_2015_1018_ANNEX_II,0.0909,0,0,0.0,0,0,0,1,1,,Annex II [376/2014],1
rag,5,QA_0196,development,obligation,easy,Article 7(4),GM_EU_376_2014_SEC_3_11,0.5641,1,1,1.0,1,1,1,0,1,Article 7(4) [376/2014],,1
rag,5,QA_0198,test,obligation,medium,Article 7(1),GM_EU_376_2014_SEC_3_12,0.1429,0,1,0.0,0,0,0,0,1,Annex I [376/2014],Article 7(1) [376/2014],1
rag,5,QA_0014,development,scope,medium,Article 4(1),EU_376_2014_ART_4,0.3146,1,1,1.0,1,1,1,1,1,Article 4 [376/2014]; Article 4(1) [376/2014],,1
rag,5,QA_0248,development,exception,hard,Article 4(6)(a),EU_376_2014_ART_4,0.5625,1,1,1.0,1,1,1,1,1,Article 4(6)(a) [376/2014],,1
rag,5,QA_0008,development,definition,easy,Article 2(1),EU_376_2014_ART_2,0.0,0,0,0.0,0,0,0,1,1,,Article 2(1) [376/2014],0
rag,5,QA_0080,test,obligation,medium,"Annex I, Remark",EU_2015_1018_ANNEX_I,0.1818,1,1,0.0,0,0,0,1,1,Article 4(1) [376/2014],Annex I [376/2014],0
